carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,temperature_2m,dew_point_2m,surface_pressure,wind_speed_10m,wind_direction_10m,precipitation,cloud_cover,relative_humidity_2m,aqicn_AQI_high_missing,aqicn_PM2.5_high_missing,aqicn_PM10_high_missing,aqicn_NO2_high_missing,aqicn_CO_high_missing,aqicn_SO2_high_missing,aqicn_O3_high_missing,PM25_lag1,PM10_lag1,AQI_lag1,PM25_lag2,PM10_lag2,AQI_lag2,PM25_lag3,PM10_lag3,AQI_lag3,AQI_roll7,AQI_roll30,PM25_roll7,PM10_roll7,month,day_of_week,is_weekend,day_of_year,season,AQI_change,PM25_change,PM10_change
-0.3386411980220248,-0.01041751725333105,-0.39219480991363503,-0.059751241547720824,-0.048711652074541235,0.061013216972351306,0.028046839577811764,-0.04808067253657785,0.024542209761482883,-0.0016737583705353895,-0.014106249809265035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7977953250067573,-0.04683307170867934,0.0,-0.043055815696716494,-0.03103405816214457,0.0,-0.01193610668182364,0.016174682889665552,0.0,0.0,0.0,0.07518215792519659,0.003656226566860456,-0.0027374676295681055,-0.013061681474957914,0.0,-0.010637345314025635,-0.007824903215680936,0.0,1.038045147487096,0.22458700520651625
-0.21947068963731983,-0.006879060609000375,0.16919555800301644,-0.046140480722699904,-0.04445755686078735,0.020177726745605997,0.025547053473335524,-0.016097333771842415,0.019806342806135087,-0.0018776525769913985,0.007884026936122066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39032749857221355,0.26758885724203907,0.0,-0.03938032763344853,-0.0362957280022757,0.0,-0.019090939930507034,0.01688286100115174,0.0,0.0,0.0,0.03048754351479691,0.01242581980569086,-0.006872406005859334,0.00484475340162024,0.0,-0.006219744001116213,-0.017816608973912147,0.0,-1.1457085725239342,-0.3835397863388056
-0.23235821519579172,-0.00988887718745676,0.08650615010942861,-0.044373720032828246,-0.04558437074933711,-0.0515027509416855,0.03110354355403341,-0.03656641006469741,0.01879478045872242,-0.0019174098968505352,0.0011938619613646648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19622538225991473,-0.081784166608538,0.0,-0.03714601857321652,0.02863081863948277,0.0,-0.010605167661393824,0.04511771883283368,0.0,0.0,0.0,0.02819824423108765,0.0007406704766419787,-0.001950980595179936,-0.0002502373286655971,0.0,-0.00499409539358859,-0.017846698760986816,0.0,1.1618375410352433,0.07884680747985888
-0.21859022821698865,-0.003530135835919625,0.8985080971036634,-0.041140009335109085,-0.04637656279972597,-0.04899085589817582,0.01633619989667626,-0.10686472960880776,0.016766428266253186,-0.003758465903145642,-0.023694038391112775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42703582695552306,-0.09899479252951515,0.0,-0.053655364853995025,-0.03416776520865307,0.0,-0.014369500023978585,-0.026680859157017473,0.0,0.0,0.0,0.024483088765825452,-0.05613139833722818,-0.0019131769452772776,0.005000025885445934,0.0,-0.004272204126630795,-0.017786572320119882,0.0,-1.232517222676959,0.06824567113603841
-0.18445966993059468,-0.006772063119071399,0.10214560304369234,-0.041378935405185606,-0.04228417600904143,-0.07818727288927312,0.07447610923222163,-0.05079338278089222,0.014591878482272946,-0.0036002063751224356,-0.022699163300650582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.144458731242589,-0.13045524937765915,0.0,-0.049087140219552135,-0.01745075975145584,0.0,-0.01420710018702869,0.03716774668012336,0.0,0.0,0.0,0.030563296590532727,-0.08266080038888164,-0.002737459455217512,0.007763423919678151,0.0,-0.005565132413591911,-0.017846704210553455,0.0,-3.184664178575789,0.017529746464320897
-0.3290117832592553,0.024010159969329998,-0.7304818310056415,-0.05676021371568903,-0.043007215091160234,-0.07353244236537344,0.03183702911649381,-0.02634565455572968,0.016569572516850935,0.0008195046016147448,-0.010862483978271545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7945235845020845,-0.24466870784759567,0.0,-0.04801709617887186,-0.007480538913181789,0.0,-0.009968258993966472,0.009118660518101507,0.0,0.0,0.0,0.013639609473091951,-0.11326073067528826,-0.0069632206644327154,0.013368210111345797,0.0,-0.011046138490949074,-0.017876769474574568,0.0,-8.124396565982272,-0.6555600500106813
-0.40856558731624026,-0.006151320593697258,-0.7246380867276879,-0.08902527434485334,-0.05271396909441301,-0.04979187250137329,0.0254965169089176,-0.008206414495194991,0.02790932927812863,-0.0020612083162573824,-0.04375363111495924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.158467054367065,-0.5729704863684518,0.0,-0.0448118090629566,-0.037233607428413605,0.0,-0.026113589831760566,0.01006654603140714,0.0,0.0,0.0,0.08414148126329708,0.008183884620666453,-0.07501884460449279,-0.029379474776132293,0.0,-0.009048699992043703,-0.004333823067801136,0.0,5.9207476912226,0.23711024965558686
-0.31116543565477733,-0.006831865310667849,-0.46906789302825885,-0.06431581020355256,-0.15448699133736785,-0.029987002100263536,0.060478551047189404,-0.03751604488917667,0.027517777851650087,-0.0020957033974785383,0.0025925915581839526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3397115966251927,-0.011976656232561262,0.0,0.013103333200727667,0.11278246130262103,0.0,-0.01440079280308255,0.04401910645621194,0.0,0.0,0.0,0.08592144625527556,0.02097488675798636,-0.00580781255449533,-0.017492961202349173,0.0,-0.007569701331002575,-0.007945427213396274,0.0,7.84240355695997,0.4347914109911236
-0.37083025727953334,-0.003884545734950403,0.34529414721897717,-0.05726853234427333,-0.043541301318577856,-0.0068385819026407346,-0.266117023740495,-0.047843432426452025,-0.011996694292340087,-0.004685122626168032,0.02792476654052654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.193237878254483,0.5005229915891373,0.0,-0.04723990849086209,0.07620426859174449,0.0,-0.06100229127066419,-0.035219809668405384,0.0,0.0,0.0,0.037431062289646225,0.019589709554400616,-0.0030471284048902347,0.005297211919512839,0.0,-0.00630438464028517,-0.017907657623291433,0.0,1.3699903719765814,-0.4927988897051134
-0.3646509858540133,0.012244199344089728,0.8461237634931281,-0.05031168665204839,-0.04716282027108295,-0.04768551553998611,-0.3037743009839734,-0.11124354294368162,-0.013977702004568573,-0.0036749431065147115,-0.022872943878173655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4226935952050335,0.10377206666128913,0.0,0.0433552053996511,0.025229779652187898,0.0,0.0026751572745182172,0.03692554610116134,0.0,0.0,0.0,0.02342358725411588,0.009154141971043472,-0.0011266817365369925,-0.0013237755639212065,0.0,-0.0058935635430475185,-0.017847497122628755,0.0,-0.31280428954533207,0.07832735266004397
